Symbol,ETF Name,Asset Class,Total Assets ,YTD,Avg Volume,Previous Closing Price,1-Day Change,Inverse,Leveraged,1 Week,4 Week,1 year,3 year,5 year,YTD FF,1 Week FF,4 Week FF,1 Year FF,3 Year FF,5 Year FF,ETFdb.com Category,Inception,ER,Commission Free,Annual Dividend Rate,Dividend Date,Dividend,Annual Dividend Yield %,P/E Ratio,Beta,# of Holdings,% In Top 10,ST Cap Gain Rate,LT Cap Gain Rate,Tax Form,Lower Bollinger,Upper Bollinger,Support 1,Resistance 1,RSI,Overall Rating,Liquidity Rating,Expenses Rating,Returns Rating,Volatility Rating,Dividend Rating,Concentration Rating,ESG Score,ESG Score Peer Percentile (%),ESG Score Global Percentile (%),Carbon Intensity (Tons of CO2e / $M Sales),SRI Exclusion Criteria (%),Sustainable Impact Solutions (%)
SOIL,Global X Fertilizers/Potash ETF,Equity,"$6,106,610.00",-39.39%,"6,056",$5.32,-2.39%,No,No,-1.77%,-33.78%,-41.45%,-39.93%,-47.42%,$0.00,$0.00,$0.00,"-$422,922.00","-$3,810,112.00","-$1,997,864.00",Materials,2011-05-25,0.69%,2 Platforms,$0.10,2019-12-30,$0.02,1.88%,17.67,0.95,30,53.46%,35%,15%,1099,$4.68,$8.57,$5.30,$5.36,27.84,B-,C,C+,B+,A,B,B-,3.08,0.00%,9.31%,891.32,4.60%,0.74%
NRGO,MicroSectors U.S. Big Oil Index 2X Leveraged ETN,Equity,"$6,001,389.00",-88.02%,0,$6.09,-14.35%,No,2x,-35.30%,-84.19%,N/A,N/A,N/A,$0.00,$0.00,$0.00,"$25,559,200.00","$25,559,200.00","$25,559,200.00",Leveraged Equities,2019-04-09,0.95%,N/A,$0.00,N/A,N/A,0.00%,0.00,4.66,9,89.90%,39%,20%,1099,-$2.49,$39.14,$5.95,$6.16,20.55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
CROP,IQ Global Agribusiness Small Cap ETF,Equity,"$5,743,117.00",-29.39%,569,$23.03,-2.83%,No,No,0.85%,-22.15%,-26.29%,-28.79%,-9.03%,$0.00,$0.00,$0.00,"-$1,654,063.00","-$6,593,289.50","-$9,043,054.50",Consumer Staples Equities,2011-03-22,0.76%,Charles Schwab,$0.37,2019-12-30,$0.37,1.55%,19.10,0.68,38,59.93%,35%,15%,1099,$21.74,$31.04,$22.88,$23.30,33.39,B+,C+,C,A,A,B+,B+,3.18,20.83%,10.24%,121.59,2.55%,25.54%
SIMS,SPDR S&P Kensho Intelligent Structures ETF,Equity,"$5,378,497.00",-39.30%,"2,205",$19.84,-3.08%,No,No,-9.37%,-37.75%,-27.49%,N/A,N/A,"-$330,272.60",$0.00,$0.00,"-$955,804.20","-$955,804.20","-$955,804.20",Small Cap Blend Equities,2017-12-26,0.45%,N/A,$0.40,2019-12-23,$0.25,1.97%,17.44,1.28,44,38.17%,39%,20%,1099,$18.55,$33.93,$19.45,$20.39,26.84,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.74,45.24%,56.60%,103.42,9.18%,13.33%
FRAK,VanEck Vectors Unconventional Oil & Gas ETF,Equity,"$5,166,002.00",-68.31%,"16,635",$3.54,-5.35%,No,No,-11.72%,-61.07%,-71.08%,-76.86%,-82.19%,"-$3,221,221.00",$0.00,$0.00,"-$7,727,410.00","-$17,127,445.50","-$8,598,374.50",Energy Equities,2012-02-14,0.54%,N/A,$0.20,2019-12-23,$0.20,5.39%,9.16,1.51,36,60.53%,35%,15%,1099,$1.92,$9.71,$3.49,$3.61,19.96,B-,B,B,A-,B-,C,B,3.95,14.20%,19.14%,641.62,0.00%,0.04%
USAI,American Energy Independence ETF,Equity,"$5,162,795.00",-59.06%,"3,495",$9.42,-7.83%,No,No,-14.79%,-56.17%,-59.14%,N/A,N/A,"$960,365.00",$0.00,"$960,365.00","-$5,416,310.00","$10,772,230.00","$10,772,230.00",Energy Equities,2017-12-13,0.75%,N/A,$1.87,2020-02-27,$0.28,19.17%,15.53,1.01,39,68.51%,39%,20%,1099,$6.56,$23.73,$9.23,$9.79,23.74,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.72,45.14%,34.32%,603.04,7.09%,0.39%
FTXN,First Trust Nasdaq Oil & Gas ETF,Equity,"$5,064,036.00",-58.64%,"15,702",$6.82,-7.96%,No,No,-13.51%,-51.61%,-63.10%,-63.99%,N/A,"$2,809,906.50","$4,297,075.50","$4,297,075.50","-$1,968,375.00","$14,549,359.00","$14,547,556.50",Energy Equities,2016-09-21,0.60%,N/A,$0.45,2019-12-13,$0.07,6.06%,11.99,1.34,50,69.42%,39%,20%,1099,$5.07,$15.41,$6.64,$7.11,21.42,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.72,65.09%,55.90%,957.83,0.00%,0.91%
FTXH,First Trust Nasdaq Pharmaceuticals ETF,Equity,"$4,995,591.00",-29.15%,"4,457",$16.50,-4.07%,No,No,-5.01%,-27.76%,-23.81%,-16.39%,N/A,"-$2,321,817.00",$0.00,$0.00,"$801,184.50","$4,013,027.00","$4,013,027.00",Health & Biotech Equities,2016-09-21,0.60%,N/A,$0.16,2019-12-13,$0.04,0.91%,18.86,1.05,28,63.77%,39%,20%,1099,$15.99,$23.84,$16.19,$16.90,27.21,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.32,29.43%,24.92%,30.44,0.00%,19.12%
FINU,ProShares UltraPro Financials,Equity,"$4,898,150.00",-86.62%,"14,258",$15.12,-18.36%,No,3x,-37.31%,-84.97%,-77.45%,-76.14%,-65.28%,"$6,926,456.00","$9,647,407.25","$9,647,407.25","-$6,804,583.00","-$4,870,750.25","$26,310,256.99",Leveraged Equities,2012-07-10,0.95%,N/A,$1.08,2019-12-24,$0.27,5.86%,14.25,3.49,67,74.14%,35%,15%,1099,-$0.93,$102.41,$13.91,$17.32,25.55,B,C+,B,C+,B+,N/A,N/A,4.2,12.50%,22.88%,40.03,9.35%,0.17%
UTSL,Direxion Daily Utilities Bull 3X Shares,Equity,"$4,754,351.00",-73.11%,"50,165",$12.22,-14.61%,No,3x,-34.22%,-78.08%,-63.95%,N/A,N/A,"$3,705,945.50","$939,133.50","$939,133.50","$8,223,606.50","$9,628,772.50","$9,628,772.50",Leveraged Equities,2017-05-03,1.07%,N/A,$2.27,2019-12-23,$0.24,16.08%,22.88,0.62,29,70.92%,39%,20%,1099,$9.73,$61.64,$10.55,$14.19,29.70,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
EBIZ,Global X E-commerce ETF,Equity,"$4,744,255.00",-26.40%,"4,972",$13.55,1.04%,No,No,-0.40%,-27.23%,-21.00%,N/A,N/A,"$26,091.00",$0.00,$0.00,"$4,453,423.50","$4,453,423.50","$4,453,423.50",Global Equities,2018-11-27,0.50%,N/A,$0.03,2019-12-30,$0.03,0.25%,39.45,1.42,40,51.76%,39%,20%,1099,$12.39,$19.69,$13.32,$13.71,31.43,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.36,0.00%,25.62%,15.27,3.79%,0.15%
CHIH,Global X MSCI China Health Care ETF,Equity,"$4,649,684.00",-10.70%,"6,548",$15.77,-1.50%,No,No,-0.17%,-15.88%,-5.77%,N/A,N/A,"$2,697,350.00","$771,616.00","$1,726,437.50","$3,507,452.00","$3,507,452.00","$3,507,452.00",China Equities,2018-12-07,0.65%,N/A,$0.14,2019-12-30,$0.11,0.89%,24.71,-2.85,80,55.01%,39%,20%,1099,$14.96,$21.05,$15.16,$16.22,36.90,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.51,21.13%,13.63%,48.65,0.00%,17.28%
FLM,First Trust ISE Global Engineering and Construction ETF,Equity,"$4,646,815.00",-39.01%,"3,374",$31.00,-0.48%,No,No,-4.20%,-35.23%,-36.14%,-37.11%,-27.17%,"-$2,494,412.50",$0.00,$0.00,"-$5,036,529.50","-$7,423,149.50","-$7,650,136.96",Building & Construction ,2008-10-13,0.70%,N/A,$0.94,2019-12-13,$0.17,3.00%,11.59,1.02,63,29.84%,35%,15%,1099,$27.24,$51.63,$30.66,$31.17,22.17,B+,B+,B,B+,A+,B+,A+,5.77,57.29%,57.39%,53.44,12.80%,7.68%
BUG,Global X Cybersecurity ETF,Equity,"$4,619,158.00",-20.62%,"12,102",$13.20,1.85%,No,No,5.35%,-22.82%,N/A,N/A,N/A,"$4,430,899.00",$0.00,$0.00,"$4,430,899.00","$4,430,899.00","$4,430,899.00",Technology Equities,2019-10-28,0.50%,N/A,$0.04,2019-12-30,$0.04,0.31%,57.01,1.63,30,60.96%,39%,20%,1099,$11.30,$17.68,$12.83,$13.43,35.50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.25,17.00%,23.79%,12.4,0.00%,0.08%
IEME,iShares Evolved U.S. Media and Entertainment ETF,Equity,"$4,526,287.00",-34.02%,"7,808",$18.18,1.39%,No,No,-2.48%,-31.79%,-27.40%,N/A,N/A,$0.00,$0.00,$0.00,"$1,361,073.00","$2,566,930.50","$2,566,930.50",All Cap Equities,2018-03-21,0.18%,N/A,$1.25,2019-12-16,$1.06,7.02%,20.63,0.96,89,51.33%,39%,20%,1099,$16.43,$27.65,$17.74,$18.46,30.54,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.85,4.82%,7.30%,21.59,1.02%,0.44%
SDP,ProShares Ultra Short Utilities,Equity,"$4,525,424.00",61.43%,"15,690",$23.60,8.51%,Yes,2x,19.36%,85.20%,29.24%,-15.37%,-52.64%,"-$2,749,852.00","-$1,936,369.00","-$3,049,442.50","-$949,560.50","-$3,375,165.50","$432,084.50",Leveraged Equities,2007-01-30,0.95%,N/A,$0.13,2019-12-24,$0.01,0.58%,0.00,-0.33,48,57.08%,35%,15%,1099,$10.46,$21.94,$21.96,$25.30,68.57,B,C+,B-,B,A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MRRL,ETRACS Monthly Pay 2xLeveraged Mortgage REIT ETN,Real Estate,"$4,489,383.00",-98.11%,"823,181",$0.27,-49.06%,No,2x,-92.70%,-98.22%,-97.87%,-97.76%,N/A,"$121,687,992.37","-$23,913,692.00","-$16,009,361.13","$226,784,251.37","$314,619,895.37","$306,848,445.37",Leveraged Real Estate,2015-10-08,0.40%,N/A,$1.17,2020-02-11,$0.03,431.85%,0.00,1.23,26,69.38%,39%,20%,1099,-$1.78,$18.95,$0.20,$0.36,13.65,N/A,N/A,B+,N/A,N/A,B,N/A,N/A,N/A,N/A,N/A,N/A,N/A
IEIH,iShares Evolved U.S. Innovative Healthcare ETF,Equity,"$4,464,742.00",-19.82%,"2,887",$22.42,-2.35%,No,No,-2.27%,-20.09%,-9.45%,N/A,N/A,$0.00,$0.00,$0.00,$0.00,"$1,161,300.00","$1,161,300.00",Health & Biotech Equities,2018-03-21,0.18%,N/A,$0.88,2019-12-16,$0.58,3.82%,24.87,1.00,230,56.84%,39%,20%,1099,$22.16,$29.18,$21.96,$22.97,33.65,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.74,40.75%,34.51%,23.63,0.02%,26.62%
LMLB,ETRACS Monthly Pay 2xLeveraged Wells Fargo MLP Ex-Energy ETN Series B,Equity,"$4,395,500.00",-82.96%,969,$4.44,-12.25%,No,2x,-41.53%,-81.24%,N/A,N/A,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,Leveraged Equities,2019-10-24,1.65%,N/A,$0.08,2020-02-11,$0.08,1.73%,0.00,2.57,N/A,N/A,39%,20%,1099,$1.38,$26.21,$4.30,$4.64,18.11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MJO,Indxx MicroSectors Cannabis 2X Leveraged ETN,Equity,"$4,329,218.00",-57.65%,"2,185",$21.84,-8.16%,No,2x,-4.68%,-55.16%,N/A,N/A,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,Leveraged Equities,2019-12-13,0.95%,N/A,$0.00,N/A,N/A,0.00%,0.00,9.13,23,77.61%,39%,20%,1099,$16.47,$51.74,$21.84,$21.84,29.77,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SIJ,ProShares Ultra Short Industrials,Equity,"$4,324,628.00",111.51%,"14,877",$23.16,8.83%,Yes,2x,20.63%,111.11%,57.44%,-1.17%,-40.12%,"$586,171.50","$330,176.50","$330,176.50","-$694,688.00","$945,219.25","$2,205,718.47",Leveraged Equities,2007-01-30,0.95%,N/A,$0.16,2019-12-24,$0.03,0.76%,0.00,-2.22,205,30.92%,35%,15%,1099,$8.75,$22.66,$21.60,$24.66,73.83,B,C+,A-,A-,A-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
FTRI,First Trust Indxx Global Natural Resources Income ETF,Equity,"$4,300,292.00",-41.76%,"3,104",$7.27,-2.28%,No,No,-5.95%,-38.01%,-37.72%,-25.90%,-46.77%,$0.00,$0.00,$0.00,"-$1,172,503.00","-$2,956,371.50","-$4,299,236.50",Commodity Producers Equities,2010-03-11,0.70%,N/A,$0.78,2019-12-13,$0.21,10.63%,10.42,1.16,51,62.29%,39%,20%,1099,$6.36,$12.45,$7.25,$7.28,28.85,N/A,N/A,C+,N/A,N/A,N/A,N/A,3.68,22.06%,15.79%,664.34,14.19%,9.19%
IFRA,iShares U.S. Infrastructure ETF,Equity,"$4,262,757.00",-40.32%,"3,548",$17.11,-2.89%,No,No,-7.46%,-39.50%,-33.09%,N/A,N/A,$0.00,$0.00,$0.00,"$1,280,169.50","$3,779,125.50","$3,779,125.50",All Cap Equities,2018-04-03,0.40%,N/A,$0.48,2019-12-16,$0.15,2.72%,17.41,1.06,146,10.61%,39%,20%,1099,$15.84,$29.60,$16.75,$17.39,26.69,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.24,38.54%,44.05%,1104.51,17.25%,4.97%
PILL,Direxion Daily Pharmaceutical & Medical Bull 3X Shares,Equity,"$4,032,871.00",-72.61%,"37,224",$6.92,-8.83%,No,3x,-31.60%,-70.30%,-69.62%,N/A,N/A,"-$2,307,449.50","$1,680,136.50","$1,680,136.50","$4,756,401.50","$7,943,163.62","$6,488,899.12",Leveraged Equities,2017-11-15,0.99%,N/A,$0.09,2019-09-24,$0.01,1.35%,23.83,3.34,40,46.40%,39%,20%,1099,$4.04,$24.72,$6.56,$7.27,26.89,N/A,C,B+,N/A,N/A,N/A,N/A,4.68,32.29%,33.52%,32.76,0.00%,6.79%
ROKT,SPDR S&P Kensho Final Frontiers ETF,Equity,"$3,995,300.00",-38.51%,"6,111",$22.24,-2.88%,No,No,-8.40%,-40.43%,-24.61%,N/A,N/A,"$1,528,690.40",$0.00,$0.00,"$2,953,641.80","$2,953,641.80","$2,953,641.80",Industrials Equities,2018-10-22,0.45%,N/A,$0.27,2019-12-23,$0.05,1.17%,21.73,1.02,27,53.39%,39%,20%,1099,$20.13,$39.76,$21.58,$22.68,25.91,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.75,65.68%,56.79%,43.83,58.37%,1.22%
HAIL,SPDR S&P Smart Mobility ETF,Equity,"$3,881,299.00",-38.48%,"3,305",$18.53,-0.32%,No,No,-5.02%,-40.41%,-30.96%,N/A,N/A,"-$951,229.60",$0.00,$0.00,"-$1,245,011.30","-$1,245,011.30","-$1,245,011.30",Global Equities,2017-12-26,0.45%,N/A,$0.35,2019-12-23,$0.18,1.90%,13.82,1.68,63,33.92%,39%,20%,1099,$15.69,$32.91,$18.02,$18.88,27.88,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.93,23.81%,37.76%,119.68,4.21%,16.37%
LBDC,ETRACS 2xLeveraged Long Wells Fargo Business Development Company Index ETN,Equity,"$3,865,543.00",-92.68%,"69,416",$1.07,-52.65%,No,2x,-79.63%,-92.76%,-91.07%,-92.00%,N/A,"$44,123,655.78","-$41,706,722.00","-$39,807,225.48","$68,369,395.78","$57,430,214.78","$49,145,534.78",Leveraged Equities,2015-10-08,0.85%,N/A,$2.22,2020-01-10,$0.59,208.73%,0.00,1.60,20,66.85%,39%,20%,1099,$0.05,$17.58,$0.68,$1.79,20.50,N/A,C+,A-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PXJ,Invesco Dynamic Oil & Gas Services ETF,Equity,"$3,843,668.00",-70.05%,"27,152",$1.67,-6.18%,No,No,-9.50%,-58.39%,-75.65%,-84.52%,-88.76%,"-$221,157.50",$0.00,$0.00,"-$1,880,056.00","-$13,271,621.50","-$11,742,715.00",Energy Equities,2005-10-26,0.63%,N/A,$0.04,2019-12-23,$0.02,2.02%,-41.31,1.77,26,58.04%,35%,15%,1099,$0.98,$4.42,$1.63,$1.75,21.55,C+,B-,C+,A,B,C+,C+,2.84,3.55%,7.25%,235.87,0.00%,0.02%
CHIS,Global X MSCI Consumer Staples ETF,Equity,"$3,786,769.00",-12.45%,"7,034",$19.04,-0.63%,No,No,0.80%,-9.77%,11.31%,N/A,N/A,"$1,119,910.50",$0.00,$0.00,"$2,178,697.00","$2,178,697.00","$2,178,697.00",China Equities,2018-12-07,0.65%,N/A,$0.74,2019-12-30,$0.60,3.89%,25.42,2.04,48,62.62%,39%,20%,1099,$18.26,$23.09,N/A,N/A,41.72,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.62,4.00%,0.12%,141.24,35.70%,7.12%
LMLP,ETRACS Monthly Pay 2xLeveraged Wells Fargo MLP Ex-Energy ETN,Equity,"$3,767,752.00",-83.94%,"27,861",$2.85,-4.68%,No,2x,-40.10%,-82.37%,-78.99%,-72.29%,-80.70%,"-$3,278,797.50","-$1,514,237.50","-$1,514,237.50","-$8,594,046.00","-$4,573,498.00","$4,783,051.00",Leveraged Equities,2014-06-25,0.85%,N/A,$0.64,2020-02-11,$0.05,22.39%,0.00,2.41,13,77.63%,35%,15%,1099,$0.11,$18.32,$2.34,$3.38,22.92,A-,B+,A,C,B+,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RXD,ProShares Ultra Short Health Care,Equity,"$3,740,025.00",59.86%,"7,118",$27.39,8.82%,Yes,2x,19.06%,57.15%,23.07%,-28.63%,-43.14%,"$409,422.00",$0.00,$0.00,"$393,209.75","$1,286,482.75","$1,196,375.33",Leveraged Equities,2007-01-30,0.95%,N/A,$0.30,2019-12-24,$0.05,1.18%,0.00,-1.74,119,47.59%,35%,15%,1099,$15.78,$25.79,$25.96,$28.62,68.60,B,C+,B-,A-,A-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
UGE,ProShares Ultra Consumer Goods,Equity,"$3,709,639.00",-52.93%,"2,211",$25.08,-4.57%,No,2x,-17.96%,-54.06%,-38.77%,-40.21%,-19.11%,$0.00,$0.00,$0.00,"-$75,538.50","-$6,062,949.00","-$15,874,634.12",Leveraged Equities,2007-01-30,0.95%,N/A,$0.46,2019-12-24,$0.11,1.75%,22.84,1.51,105,69.39%,35%,15%,1099,$22.96,$58.76,$24.62,$25.31,28.12,A-,C+,B,B+,A-,N/A,N/A,5.76,64.58%,57.08%,55.03,10.10%,14.32%
MORL,ETRACS Monthly Pay 2xLeveraged Mortgage REIT ETN,Real Estate,"$3,700,410.00",-98.25%,"661,902",$0.25,-61.54%,No,2x,-93.59%,-98.34%,-98.16%,-97.60%,-96.97%,"-$157,218,066.00","-$16,053,276.00","-$16,053,276.00","-$171,470,418.59","$28,116,264.06","$96,296,158.06",Leveraged Real Estate,2012-10-17,0.40%,N/A,$1.17,2020-02-11,$0.03,466.40%,0.00,1.14,26,69.38%,35%,15%,1099,-$1.60,$19.23,$0.22,$0.32,14.19,A+,B,A+,N/A,B+,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BNKU,MicroSectors U.S. Big Banks Index 3x Leveraged ETN,Equity,"$3,527,373.00",-90.83%,"2,426",$7.26,-22.85%,No,3x,-38.06%,-88.56%,N/A,N/A,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,Leveraged Equities,2019-04-02,0.95%,N/A,$0.00,N/A,N/A,0.00%,0.00,5.47,9,90.20%,39%,20%,1099,-$4.56,$60.71,$6.37,$8.83,23.57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BDCY,ETRACS 2xMonthly Leveraged Wells Fargo Diversified BDC Index ETN Series B,Equity,"$3,510,000.00",-85.98%,"2,223",$3.59,-22.29%,No,2x,-58.45%,-86.23%,N/A,N/A,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,Leveraged Equities,2019-10-24,1.65%,N/A,$1.19,2020-01-10,$1.19,33.13%,0.00,1.37,N/A,N/A,39%,20%,1099,$1.08,$30.44,$3.44,$3.90,15.82,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SCC,ProShares Ultra Short Consumer Services,Equity,"$3,408,626.00",55.83%,"9,840",$20.38,-2.95%,Yes,2x,-1.55%,61.10%,21.50%,-34.52%,-53.24%,"$1,744,863.00","$1,744,863.00","$1,744,863.00","$1,835,509.00","$1,849,598.25","$730,741.15",Leveraged Equities,2007-01-30,0.95%,N/A,$0.35,2019-12-24,$0.04,1.64%,0.00,-1.94,156,52.92%,35%,15%,1099,$11.19,$23.05,$19.51,$22.13,68.93,B-,C+,B-,B+,A-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
FTXD,First Trust Nasdaq Retail ETF,Equity,"$3,310,465.00",-32.38%,"6,859",$16.66,-2.00%,No,No,-4.24%,-32.57%,-22.64%,-11.90%,N/A,"-$3,685,991.50",$0.00,$0.00,"-$4,827,882.50","$2,373,594.50","$2,386,552.00",Large Cap Blend Equities,2016-09-21,0.60%,N/A,$0.29,2019-12-13,$0.07,1.71%,18.97,0.88,48,63.53%,39%,20%,1099,$15.40,$26.53,$16.40,$16.82,26.93,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.83,48.72%,36.07%,27.93,0.26%,1.03%
SCID,Global X Scientific Beta Europe ETF,Equity,"$3,309,052.00",-36.79%,"1,729",$16.44,-1.44%,No,No,-4.43%,-34.58%,-29.76%,-21.02%,N/A,$0.00,$0.00,$0.00,$0.00,"-$12,232,045.50","$197,706.00",Hedge Fund,2015-05-12,0.38%,N/A,$0.74,2019-12-30,$0.20,4.39%,15.98,0.70,480,7.72%,35%,15%,1099,$14.69,$27.33,$16.39,$16.51,22.11,N/A,N/A,A-,N/A,N/A,C+,A,7.87,61.79%,95.74%,184.97,9.70%,9.94%
ZBIO,ProShares UltraPro Short Nasdaq Biotechnology,Equity,"$3,269,466.00",41.62%,"31,737",$12.97,3.18%,Yes,3x,-10.94%,42.72%,-11.20%,-62.53%,N/A,"-$1,048,297.50","-$1,048,297.50","-$1,048,297.50","-$1,613,134.00","-$347,609.29","$2,905,390.71",Leveraged Equities,2015-06-22,0.95%,N/A,$0.05,2019-12-24,$0.00,0.37%,0.00,-4.66,211,54.21%,35%,15%,1099,$7.58,$14.62,$11.95,$14.18,56.88,N/A,N/A,B+,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
TPOR,Direxion Daily Transportation Bull 3X Shares,Equity,"$3,239,346.00",-81.42%,"41,374",$5.13,-2.66%,No,3x,-16.22%,-79.03%,-78.65%,N/A,N/A,"$6,530,406.50","$2,844,117.00","$7,965,238.50","$143,273.50","$6,809,343.00","$6,809,343.00",Leveraged Equities,2017-05-03,0.98%,N/A,$0.26,2019-12-23,$0.05,4.98%,18.35,3.81,21,82.37%,39%,20%,1099,$1.30,$23.30,$4.60,$5.70,26.22,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SZK,ProShares Ultra Short Consumer Goods,Equity,"$3,058,175.00",71.14%,"7,866",$18.48,4.05%,Yes,2x,15.89%,76.02%,27.20%,18.66%,-27.35%,"$62,253.50",$0.00,"$581,115.50","$164,718.00","$1,010,600.00","$944,100.81",Leveraged Equities,2007-01-30,0.95%,N/A,$0.18,2019-12-24,$0.03,1.03%,0.00,-1.32,105,59.61%,35%,15%,1099,$8.88,$18.12,$17.65,$19.43,69.02,B,B-,B-,B,A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
IEFN,iShares Evolved U.S. Financials ETF,Equity,"$3,002,302.00",-42.99%,"1,406",$15.09,-4.91%,No,No,-10.74%,-41.18%,-30.91%,N/A,N/A,$0.00,$0.00,$0.00,$0.00,"$1,175,552.50","$1,175,552.50",Financials Equities,2018-03-21,0.18%,N/A,$0.55,2019-12-16,$0.15,3.43%,15.14,1.20,278,30.42%,39%,20%,1099,$14.02,$26.66,$14.72,$15.60,27.57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.11,24.23%,21.34%,16.52,2.51%,0.41%
CNBS,Amplify Seymour Cannabis ETF,Equity,"$3,002,160.00",-43.53%,"7,082",$7.51,0.54%,No,No,4.60%,-36.41%,N/A,N/A,N/A,"$662,245.00",$0.00,$0.00,"$6,141,525.00","$6,141,525.00","$6,141,525.00",Small Cap Blend Equities,2019-07-23,0.75%,N/A,$0.08,2019-12-30,$0.08,1.04%,0.00,-5.69,28,68.20%,39%,20%,1099,$5.89,$12.28,N/A,N/A,30.53,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BATT,Amplify Advanced Battery Metals and Materials ETF,Equity,"$2,992,850.00",-45.49%,"15,710",$5.98,-2.45%,No,No,-12.09%,-41.77%,-50.84%,N/A,N/A,"$556,860.00",$0.00,$0.00,"$556,860.00","$6,614,061.50","$6,614,061.50",Materials,2018-06-06,0.72%,N/A,$0.35,2019-12-30,$0.35,5.52%,13.40,1.10,39,41.69%,39%,20%,1099,$5.50,$11.26,$5.92,$6.04,22.13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.33,29.41%,25.11%,610.68,2.35%,2.85%
MLPZ,ETRACS 2xMonthly Leveraged S&P MLP Index ETN,Equity,"$2,989,350.00",-83.72%,"6,697",$3.94,-0.25%,No,2x,-20.30%,-79.70%,-86.76%,-89.93%,N/A,"-$3,398,270.00","-$2,000,940.00","-$314,330.00","-$1,447,007.00","-$18,657,979.50","-$5,655,226.00",Leveraged Equities,2016-02-09,0.95%,N/A,$4.54,2020-01-10,$1.04,115.03%,0.00,1.88,54,58.15%,39%,20%,1099,-$1.00,$21.37,N/A,N/A,24.08,N/A,N/A,B-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RORE,Hartford Multifactor REIT ETF,Real Estate,"$2,730,748.00",-44.42%,"6,684",$9.06,-2.16%,No,No,-10.33%,-44.65%,-39.30%,-31.30%,N/A,"-$3,259,426.00",$0.00,$0.00,"-$25,262,102.00","-$1,949,769.00","-$460,553.00",Real Estate,2016-10-03,0.45%,N/A,$0.78,2019-12-20,$0.19,8.31%,26.10,0.51,54,26.02%,20%,39%,1099,$8.25,$17.87,$8.91,$9.20,25.70,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.96,7.51%,3.00%,93.69,2.17%,6.13%
NEED,Direxion Daily Consumer Staples Bull 3X Shares,Equity,"$2,709,462.00",-60.85%,"17,258",$13.47,-10.32%,No,3x,-23.61%,-60.50%,-41.87%,N/A,N/A,"$1,755,020.50",$0.00,$0.00,"$3,234,923.00","$3,234,923.00","$3,234,923.00",Leveraged Equities,2018-11-29,0.97%,N/A,$1.13,2019-12-23,$0.10,7.60%,25.61,2.20,34,76.72%,39%,20%,1099,$13.49,$36.80,$12.60,$14.76,32.85,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
