Symbol,ETF Name,Asset Class,Total Assets ,YTD,Avg Volume,Previous Closing Price,1-Day Change,Inverse,Leveraged,1 Week,4 Week,1 year,3 year,5 year,YTD FF,1 Week FF,4 Week FF,1 Year FF,3 Year FF,5 Year FF,ETFdb.com Category,Inception,ER,Commission Free,Annual Dividend Rate,Dividend Date,Dividend,Annual Dividend Yield %,P/E Ratio,Beta,# of Holdings,% In Top 10,ST Cap Gain Rate,LT Cap Gain Rate,Tax Form,Lower Bollinger,Upper Bollinger,Support 1,Resistance 1,RSI,Overall Rating,Liquidity Rating,Expenses Rating,Returns Rating,Volatility Rating,Dividend Rating,Concentration Rating,ESG Score,ESG Score Peer Percentile (%),ESG Score Global Percentile (%),Carbon Intensity (Tons of CO2e / $M Sales),SRI Exclusion Criteria (%),Sustainable Impact Solutions (%)
BNKD,MicroSectors U.S. Big Banks Index -3x Inverse Leveraged ETN,Equity,"$12,285,732.00",2.99%,"4,398",$24.60,1.32%,Yes,3x,-10.95%,2.19%,N/A,N/A,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,Leveraged Equities,2019-04-02,0.95%,N/A,$0.00,N/A,N/A,0.00%,0.00,-5.58,10,109.80%,39%,20%,1099,$22.63,$27.47,$24.60,$24.60,46.85,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SLIM,The Obesity ETF,Equity,"$12,228,038.00",7.02%,"2,769",$41.15,-0.51%,No,No,5.04%,3.03%,24.17%,85.00%,N/A,$0.00,$0.00,$0.00,"-$3,405,609.00","$7,215,965.00","$7,215,989.67",Health & Biotech Equities,2016-06-08,0.35%,N/A,$0.22,2019-12-19,$0.01,0.53%,39.01,0.81,42,71.99%,39%,20%,1099,$39.03,$41.39,$40.90,$41.33,62.13,N/A,N/A,B,N/A,N/A,N/A,N/A,6.67,93.58%,80.75%,22.17,0.00%,48.12%
HOMZ,Hoya Capital Housing ETF,Real Estate,"$12,052,960.00",4.45%,"4,222",$30.17,-0.43%,No,No,2.45%,3.83%,N/A,N/A,N/A,"$2,225,492.50",$0.00,"$2,225,492.50","$8,260,399.75","$8,260,399.75","$8,260,399.75",Real Estate,2019-03-20,0.45%,N/A,$0.45,2020-01-14,$0.03,1.51%,19.32,1.07,100,19.16%,39%,20%,1099,$29.18,$30.50,$29.89,$30.38,60.75,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.82,76.47%,35.53%,92.66,0.74%,8.43%
TPAY,Tortoise Digital Payments Infrastructure Fund,Equity,"$12,025,405.00",8.32%,"4,098",$34.42,-1.04%,No,No,2.60%,5.68%,40.36%,N/A,N/A,"$1,654,265.00",$0.00,"$1,654,265.00","$7,780,510.00","$7,780,510.00","$7,780,510.00",Technology Equities,2019-01-31,0.40%,N/A,$0.56,2019-12-30,$0.56,1.63%,25.18,1.73,49,46.72%,39%,20%,1099,$32.53,$35.01,$34.30,$34.61,63.71,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.18,15.86%,22.32%,9.63,0.00%,0.59%
LOUP,Innovator Loup Frontier Tech ETF,Equity,"$11,881,909.00",10.87%,"2,440",$29.67,-0.47%,No,No,6.86%,6.13%,28.78%,N/A,N/A,"-$1,371,905.00",$0.00,$0.00,"-$3,550,455.00","$8,212,900.00","$8,212,900.00",Global Equities,2018-07-25,0.70%,N/A,$0.00,N/A,N/A,0.00%,23.80,1.70,31,46.02%,39%,20%,1099,$27.59,$29.92,N/A,N/A,64.62,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.69,28.33%,33.51%,35.08,5.91%,6.97%
ACT,AdvisorShares Vice ETF,Equity,"$11,842,779.00",-0.64%,"2,408",$24.91,-0.68%,No,No,1.80%,-1.68%,8.61%,N/A,N/A,$0.00,$0.00,$0.00,"-$1,219,481.00","$8,644,641.25","$8,644,641.25",All Cap Equities,2017-12-12,0.99%,N/A,$0.62,2019-12-27,$0.62,2.48%,21.11,0.89,31,51.18%,39%,20%,1099,$24.47,$25.94,$24.88,$24.94,49.73,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.57,0.00%,51.59%,46.36,64.42%,5.58%
IHAK,iShares Cybersecurity and Tech ETF,Equity,"$11,450,723.00",6.82%,"8,068",$28.64,-0.10%,No,No,2.04%,2.29%,N/A,N/A,N/A,"$2,855,573.00",$0.00,"$2,855,573.00","$6,936,730.00","$6,936,730.00","$6,936,730.00",Technology Equities,2019-06-11,0.47%,N/A,$0.13,2019-12-16,$0.12,0.47%,31.01,1.19,45,41.86%,39%,20%,1099,$28.06,$28.99,$28.57,$28.77,62.03,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.28,17.85%,24.01%,11.31,13.65%,5.44%
PSCM,Invesco S&P SmallCap Materials ETF,Equity,"$11,425,545.00",-4.00%,"1,783",$45.90,-2.38%,No,No,4.85%,0.89%,1.00%,-0.48%,17.70%,"-$2,304,011.00","-$2,304,011.00","-$2,304,011.00","-$9,084,357.50","-$87,013,391.50","-$13,053,907.00",Materials,2010-04-07,0.29%,N/A,$0.55,2019-12-23,$0.24,1.16%,14.89,1.70,38,55.74%,35%,15%,1099,$43.97,$47.69,$45.59,$46.31,49.61,B-,C+,A-,A+,B,C,B,2.78,11.76%,6.70%,378.51,3.62%,1.29%
GDNA,Goldman Sachs Motif Human Evolution ETF,Equity,"$11,375,449.00",0.98%,"1,590",$56.88,-1.30%,No,No,3.69%,0.07%,N/A,N/A,N/A,"$1,419,181.75",$0.00,$0.00,"$5,235,543.50","$5,235,543.50","$5,235,543.50",Health & Biotech Equities,2019-03-01,0.50%,N/A,$0.16,2019-12-24,$0.02,0.28%,25.84,1.59,118,30.52%,39%,20%,1099,$55.13,$58.08,$56.88,$56.88,55.08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.48,35.85%,29.72%,25.75,1.25%,10.90%
USAI,American Energy Independence ETF,Equity,"$11,114,900.00",-4.68%,"2,729",$22.23,-0.85%,No,No,0.36%,-4.60%,0.23%,N/A,N/A,$0.00,$0.00,$0.00,"$2,061,720.00","$9,811,865.00","$9,811,865.00",Energy Equities,2017-12-13,0.75%,N/A,$1.58,2020-01-30,$0.06,7.08%,15.53,1.01,36,61.37%,39%,20%,1099,$21.80,$24.04,$22.20,$22.29,42.92,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.33,39.86%,24.94%,619.09,7.78%,0.18%
RETL,Direxion Daily Retail Bull 3X Shares,Equity,"$10,892,059.00",-14.82%,"34,625",$24.11,-4.78%,No,3x,5.26%,-8.76%,-14.67%,-25.17%,-17.37%,"-$6,713,767.00",$0.00,"-$2,618,377.50","-$8,305,030.50","-$20,574,652.00","-$26,805,508.50",Leveraged Equities,2010-07-14,0.99%,N/A,$0.26,2019-12-23,$0.01,1.02%,15.89,3.03,88,16.47%,35%,15%,1099,$23.29,$28.63,$23.77,$24.56,42.96,A,B+,A-,B+,B,N/A,N/A,4.31,20.41%,24.61%,22.46,1.00%,0.51%
CHIR,Global X MSCI China Real Estate ETF,Real Estate,"$10,514,241.00",-12.48%,"15,321",$17.29,-1.98%,No,No,2.92%,-11.53%,8.93%,N/A,N/A,"$8,505,432.00","$5,126,232.00","$8,505,432.00","$8,505,432.00","$8,505,432.00","$8,505,432.00",Global Real Estate,2018-12-07,0.65%,N/A,$0.69,2019-12-30,$0.43,3.99%,6.78,3.13,47,62.90%,39%,20%,1099,$16.23,$20.34,$17.06,$17.46,41.40,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.65,0.39%,0.12%,21.93,0.00%,3.49%
PXJ,Invesco Dynamic Oil & Gas Services ETF,Equity,"$10,394,402.00",-20.57%,"22,013",$4.44,-1.11%,No,No,1.15%,-17.86%,-34.52%,-63.48%,-72.20%,$0.00,$0.00,$0.00,"-$1,658,898.50","-$17,251,173.00","-$9,844,802.50",Energy Equities,2005-10-26,0.63%,N/A,$0.04,2019-12-23,$0.02,0.78%,-41.31,1.77,31,48.29%,35%,15%,1099,$4.10,$5.59,$4.40,$4.48,34.86,C+,B-,C+,A,B,C+,C+,3.47,8.24%,13.11%,191.58,0.00%,0.07%
VQT,Barclays ETN+ S&P VEQTOR ETN,Equity,"$10,382,121.00",2.61%,330,$170.34,-0.46%,No,No,1.74%,1.05%,7.90%,22.83%,10.59%,"-$2,508,860.85",$0.00,$0.00,"-$20,577,475.43","-$212,469,557.88","-$608,436,762.90",Hedge Fund,2010-09-01,0.95%,N/A,$0.00,N/A,N/A,0.00%,0.00,0.60,505,24.01%,35%,15%,1099,$167.66,$171.89,$170.34,$170.34,57.76,A-,B+,C,C,A+,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MJO,Indxx MicroSectors Cannabis 2X Leveraged ETN,Equity,"$10,208,083.00",-0.55%,971,$51.28,-2.97%,No,2x,1.45%,0.21%,N/A,N/A,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,Leveraged Equities,2019-12-13,0.95%,N/A,$0.00,N/A,N/A,0.00%,0.00,9.13,23,77.61%,39%,20%,1099,$49.68,$59.36,$50.79,$52.25,48.93,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
FLM,First Trust ISE Global Engineering and Construction ETF,Equity,"$10,067,511.00",-1.45%,"1,703",$50.09,-1.14%,No,No,2.05%,-0.86%,5.41%,3.97%,23.10%,$0.00,$0.00,$0.00,"-$2,542,117.00","-$4,928,737.00","-$5,155,724.46",Building & Construction ,2008-10-13,0.70%,N/A,$0.94,2019-12-13,$0.17,1.85%,11.59,1.02,63,28.80%,35%,15%,1099,$49.03,$52.00,$50.00,$50.29,48.49,B+,B+,B,B+,A+,B+,A+,5.3,40.62%,45.22%,49.18,13.32%,7.20%
SOIL,Global X Fertilizers/Potash ETF,Equity,"$9,705,581.00",-4.22%,"3,597",$8.41,-1.41%,No,No,2.79%,-3.34%,-8.75%,-8.74%,-16.61%,$0.00,$0.00,$0.00,"-$1,370,190.50","-$3,810,112.00","-$2,560,864.00",Materials,2011-05-25,0.69%,2 Platforms,$0.10,2019-12-30,$0.02,1.22%,17.67,0.95,31,50.35%,35%,15%,1099,$8.02,$8.96,$8.39,$8.43,46.38,B-,C,C+,B+,A,B,B-,3.14,0.00%,9.74%,905.62,6.01%,0.64%
SIMS,SPDR S&P Kensho Intelligent Structures ETF,Equity,"$9,092,499.00",-0.90%,667,$32.39,-1.04%,No,No,2.09%,-0.07%,16.59%,N/A,N/A,$0.00,$0.00,$0.00,"-$625,531.60","-$625,531.60","-$625,531.60",All Cap Equities,2017-12-26,0.45%,N/A,$0.40,2019-12-23,$0.25,1.22%,17.44,1.28,44,36.96%,39%,20%,1099,$31.90,$33.67,$32.28,$32.55,49.16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.04,53.18%,65.56%,96.53,8.86%,13.36%
KOIN,Innovation Shares NextGen Protocol ETF,Equity,"$9,040,364.00",5.80%,"2,686",$30.00,-1.15%,No,No,3.25%,3.04%,27.20%,N/A,N/A,$0.00,$0.00,$0.00,"-$3,338,359.25","$4,188,476.50","$4,188,476.50",Technology Equities,2018-01-30,0.95%,N/A,$0.47,2019-12-24,$0.47,1.55%,21.86,1.07,42,43.71%,39%,20%,1099,$28.97,$30.31,$29.94,$30.13,61.55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.87,91.22%,83.84%,53.56,5.22%,5.72%
EMTY,ProShares Decline of the Retail Store ETF,Equity,"$8,970,338.00",6.84%,"4,817",$35.82,1.70%,Yes,No,-2.61%,3.96%,4.49%,N/A,N/A,"-$2,516,376.00",$0.00,$0.00,"$3,412,523.25","$104,803.50","$104,803.50",Inverse Equities,2017-11-14,0.65%,N/A,$0.28,2019-12-24,$0.09,0.79%,0.00,-1.06,N/A,N/A,39%,20%,1099,$33.78,$36.46,$35.76,$35.94,56.24,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HTEC,ROBO Global Healthcare Technology and Innovation ETF,Equity,"$8,887,641.00",3.23%,"6,192",$27.35,-1.83%,No,No,2.61%,0.87%,N/A,N/A,N/A,"$1,969,560.75",$0.00,$0.00,"$5,817,321.61","$5,817,321.61","$5,817,321.61",Health & Biotech Equities,2019-06-25,0.68%,N/A,$0.00,N/A,N/A,0.00%,39.37,1.69,86,16.03%,N/A,N/A,N/A,$26.76,$28.10,$27.26,$27.52,54.97,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.58,37.74%,31.65%,24.55,0.00%,16.79%
IECS,iShares Evolved U.S. Consumer Staples ETF,Equity,"$8,768,286.00",2.33%,"2,757",$29.23,-0.03%,No,No,1.29%,2.25%,22.08%,N/A,N/A,$0.00,$0.00,$0.00,"$4,122,787.00","$4,121,173.50","$4,121,173.50",Consumer Staples Equities,2018-03-21,0.18%,N/A,$0.65,2019-12-16,$0.24,2.23%,23.63,0.62,131,55.52%,39%,20%,1099,$28.69,$29.48,$29.17,$29.28,61.51,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.02,55.26%,65.03%,78.51,14.70%,12.38%
UGE,ProShares Ultra Consumer Goods,Equity,"$8,496,841.00",6.20%,"1,159",$56.59,-0.67%,No,2x,4.39%,6.43%,46.21%,47.33%,81.78%,$0.00,$0.00,$0.00,"-$75,538.50","-$8,072,949.00","-$15,874,634.12",Leveraged Equities,2007-01-30,0.95%,N/A,$0.46,2019-12-24,$0.11,0.81%,22.84,1.51,105,56.66%,35%,15%,1099,$53.30,$57.60,$56.51,$56.75,61.62,A-,C+,B,B+,A-,N/A,N/A,5.8,66.33%,58.00%,55.3,9.41%,12.94%
POTX,Global X Cannabis ETF,Equity,"$8,209,524.00",-8.23%,"22,108",$13.77,-2.62%,No,No,-3.64%,-2.27%,N/A,N/A,N/A,"$3,020,022.00",$0.00,"$1,554,624.00","$7,820,401.00","$7,820,401.00","$7,820,401.00",Small Cap Blend Equities,2019-09-17,0.50%,N/A,$0.22,2019-12-30,$0.21,1.52%,-17.23,-8.01,26,69.58%,39%,20%,1099,$13.37,$17.30,$13.62,$13.93,39.91,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PMR,Invesco Dynamic Retail ETF,Equity,"$8,089,944.00",-4.02%,917,$40.42,-1.25%,No,No,0.03%,-2.82%,13.30%,20.61%,6.85%,$0.00,$0.00,$0.00,"$44,282.50","-$14,487,317.50","-$13,577,786.50",Consumer Discretionary Equities,2005-10-26,0.63%,N/A,$0.23,2019-12-23,$0.10,0.55%,15.60,0.92,31,47.84%,35%,15%,1099,$40.40,$42.68,$40.28,$40.68,39.25,B,B,B-,B-,A-,A,C+,4.43,33.61%,26.79%,23.38,0.00%,1.16%
AMJL,Credit Suisse X-Links Monthly Pay 2xLeveraged Alerian MLP Index ETN,Equity,"$8,076,464.00",-9.87%,"25,206",$9.21,-1.39%,No,2x,-0.04%,-13.15%,-24.22%,-53.48%,N/A,$0.00,$0.00,$0.00,$0.00,"-$1,799,220.00","-$1,799,220.00",Leveraged Equities,2016-05-17,0.85%,N/A,$1.68,2019-12-11,$0.23,18.22%,0.00,1.81,46,54.80%,39%,20%,1099,$8.63,$11.55,$9.01,$9.46,39.85,N/A,N/A,B,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
CROP,IQ Global Agribusiness Small Cap ETF,Equity,"$7,919,681.00",-3.47%,322,$31.48,-1.13%,No,No,2.72%,-3.20%,0.84%,-0.50%,27.56%,$0.00,$0.00,$0.00,"-$1,654,063.00","-$6,593,289.50","-$10,362,020.00",Consumer Staples Equities,2011-03-22,0.76%,Charles Schwab,$0.37,2019-12-30,$0.37,1.15%,19.10,0.68,36,60.85%,35%,15%,1099,$30.50,$33.11,$31.48,$31.48,45.60,B+,C+,C,A,A,B+,B+,3.14,19.79%,9.68%,118.0,2.13%,25.88%
EUFL,Direxion Daily European Financials Bull 2x Shares,Equity,"$7,722,285.00",-2.58%,992,$30.80,-0.36%,No,2x,7.77%,-0.63%,20.75%,-2.20%,N/A,$0.00,$0.00,$0.00,"-$1,348,929.00","$6,049,859.50","$5,993,343.50",Leveraged Equities,2016-07-27,1.14%,N/A,$0.93,2019-12-23,$0.18,2.99%,0.00,1.92,2,100.00%,20%,39%,1099,$28.31,$31.63,$30.80,$30.80,54.66,N/A,N/A,A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
WANT,Direxion Daily Consumer Discretionary Bull 3X Shares,Equity,"$7,492,617.00",5.94%,"8,371",$37.40,-1.68%,No,3x,6.70%,3.64%,58.08%,N/A,N/A,$0.00,$0.00,$0.00,"$3,155,697.50","$3,155,697.50","$3,155,697.50",Leveraged Equities,2018-11-29,0.98%,N/A,$0.23,2019-12-23,$0.03,0.60%,24.06,3.20,65,66.86%,39%,20%,1099,$34.05,$38.72,$37.18,$37.81,58.59,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.17,44.90%,42.51%,45.77,17.19%,0.46%
HAIL,SPDR S&P Smart Mobility ETF,Equity,"$7,490,316.00",3.63%,"1,390",$31.21,-0.89%,No,No,4.50%,1.59%,18.12%,N/A,N/A,$0.00,$0.00,$0.00,"-$293,781.70","-$293,781.70","-$293,781.70",Global Equities,2017-12-26,0.45%,N/A,$0.35,2019-12-23,$0.18,1.11%,13.82,1.68,63,30.60%,39%,20%,1099,$30.12,$32.19,$31.12,$31.35,55.96,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.99,24.86%,38.77%,125.28,4.03%,17.03%
NEED,Direxion Daily Consumer Staples Bull 3X Shares,Equity,"$7,247,871.00",5.30%,"6,771",$36.23,0.17%,No,3x,5.21%,6.91%,72.00%,N/A,N/A,"$1,755,020.50",$0.00,"$1,755,020.50","$3,234,923.00","$3,234,923.00","$3,234,923.00",Leveraged Equities,2018-11-29,0.97%,N/A,$1.13,2019-12-23,$0.10,3.17%,25.61,2.20,34,71.02%,39%,20%,1099,$33.93,$36.45,$35.94,$36.46,61.34,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.73,87.76%,81.80%,59.51,9.38%,11.69%
FTRI,First Trust Indxx Global Natural Resources Income ETF,Equity,"$7,236,411.00",-1.03%,"2,854",$12.35,2.15%,No,No,1.27%,-2.02%,8.20%,25.04%,-9.88%,$0.00,$0.00,$0.00,"-$1,172,503.00","-$3,522,386.00","-$3,205,424.50",Commodity Producers Equities,2010-03-11,0.70%,N/A,$0.78,2019-12-13,$0.21,6.34%,10.42,1.16,51,62.53%,39%,20%,1099,$11.87,$13.11,$12.31,$12.37,52.29,N/A,N/A,C+,N/A,N/A,N/A,N/A,3.8,23.53%,17.05%,650.5,14.62%,9.31%
IFRA,iShares U.S. Infrastructure ETF,Equity,"$7,099,769.00",-0.85%,"1,783",$28.42,-0.80%,No,No,1.46%,1.41%,13.99%,N/A,N/A,$0.00,$0.00,$0.00,"$1,280,169.50","$3,779,125.50","$3,779,125.50",All Cap Equities,2018-04-03,0.40%,N/A,$0.48,2019-12-16,$0.15,1.67%,17.41,1.06,147,8.77%,39%,20%,1099,$27.97,$29.03,$28.35,$28.52,50.67,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.94,34.38%,37.85%,1069.22,16.26%,5.02%
FTXH,First Trust Nasdaq Pharmaceuticals ETF,Equity,"$7,086,956.00",1.12%,"2,822",$23.55,-1.30%,No,No,3.06%,0.34%,16.34%,25.43%,N/A,"-$2,321,817.00","-$1,160,508.00","-$2,332,499.50","$1,882,593.00","$4,013,027.00","$4,013,027.00",Health & Biotech Equities,2016-09-21,0.60%,N/A,$0.16,2019-12-13,$0.04,0.66%,18.86,1.05,28,62.68%,39%,20%,1099,$22.87,$24.46,$23.51,$23.63,53.73,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.51,37.36%,30.42%,30.29,0.00%,20.81%
IEME,iShares Evolved U.S. Media and Entertainment ETF,Equity,"$6,867,391.00",-0.30%,"4,194",$27.47,-1.08%,No,No,2.10%,-0.08%,12.30%,N/A,N/A,$0.00,$0.00,$0.00,"$1,361,073.00","$2,566,930.50","$2,566,930.50",All Cap Equities,2018-03-21,0.18%,N/A,$1.25,2019-12-16,$1.06,4.54%,20.63,0.96,89,47.02%,39%,20%,1099,$26.82,$28.49,$27.43,$27.53,51.09,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.89,5.67%,7.49%,21.53,1.18%,0.45%
REK,ProShares Short Real Estate,Real Estate,"$6,867,075.00",-3.07%,"4,684",$12.48,0.00%,Yes,No,-1.68%,-3.41%,-14.18%,-26.84%,-35.28%,$0.00,$0.00,$0.00,"$86,797.50","-$6,360,493.00","$4,522,507.00",Real Estate,2010-03-16,0.95%,N/A,$0.16,2019-12-24,$0.03,1.32%,0.00,-0.52,113,37.71%,35%,15%,1099,$12.34,$12.85,$12.44,$12.50,39.54,A-,B-,B+,B+,A+,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ORG,The Organics ETF,Equity,"$6,642,421.00",-6.99%,"1,373",$22.24,-0.76%,No,No,-0.89%,-5.24%,-12.97%,-5.22%,N/A,$0.00,$0.00,$0.00,"-$2,478,227.00","$6,259,696.00","$6,259,720.88",Global Equities,2016-06-08,0.35%,N/A,$0.59,2019-12-19,$0.17,2.66%,28.14,0.73,24,72.15%,39%,20%,1099,$21.72,$24.25,$22.07,$22.41,40.85,N/A,N/A,B,N/A,N/A,N/A,N/A,4.49,36.23%,30.07%,51.62,0.00%,6.22%
EBIZ,Global X E-commerce ETF,Equity,"$6,637,809.00",2.71%,"4,580",$18.91,-1.61%,No,No,0.82%,-1.48%,17.26%,N/A,N/A,"$26,091.00","-$917,260.00","$26,091.00","$4,453,423.50","$4,453,423.50","$4,453,423.50",Global Equities,2018-11-27,0.50%,N/A,$0.03,2019-12-30,$0.03,0.18%,39.45,1.42,40,43.23%,39%,20%,1099,$18.51,$19.82,$18.82,$19.02,52.21,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.68,0.00%,15.59%,13.78,3.80%,0.15%
ROKT,SPDR S&P Kensho Final Frontiers ETF,Equity,"$6,521,911.00",6.12%,"3,878",$38.37,0.00%,No,No,3.50%,0.99%,30.31%,N/A,N/A,"$1,140,629.80",$0.00,"$767,159.00","$2,565,581.20","$2,565,581.20","$2,565,581.20",Industrials Equities,2018-10-22,0.45%,N/A,$0.27,2019-12-23,$0.05,0.70%,21.73,1.02,27,51.29%,39%,20%,1099,$37.39,$39.12,$38.17,$38.52,60.95,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.54,57.06%,50.73%,48.19,58.97%,1.22%
BUG,Global X Cybersecurity ETF,Equity,"$6,350,074.00",9.47%,"6,335",$18.21,0.17%,No,No,3.47%,2.94%,N/A,N/A,N/A,"$4,430,899.00","$1,766,478.00","$3,560,292.00","$4,430,899.00","$4,430,899.00","$4,430,899.00",Technology Equities,2019-10-28,0.50%,N/A,$0.04,2019-12-30,$0.04,0.22%,57.01,1.63,31,55.72%,39%,20%,1099,$17.59,$18.39,$18.11,$18.32,66.20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.08,34.84%,40.69%,12.46,0.00%,0.08%
IEIH,iShares Evolved U.S. Innovative Healthcare ETF,Equity,"$5,720,889.00",2.31%,"1,762",$28.60,-0.35%,No,No,5.44%,1.58%,18.19%,N/A,N/A,$0.00,$0.00,$0.00,$0.00,"$1,161,300.00","$1,161,300.00",Health & Biotech Equities,2018-03-21,0.18%,N/A,$0.88,2019-12-16,$0.58,3.07%,24.87,1.00,231,56.27%,39%,20%,1099,$27.15,$29.04,$28.58,$28.64,61.04,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.91,48.30%,37.29%,23.2,0.02%,26.82%
SSG,ProShares Ultra Short Semiconductors,Equity,"$5,399,481.00",-7.60%,"29,346",$13.71,4.26%,Yes,2x,-8.27%,-5.93%,-56.92%,-82.48%,-93.04%,"-$1,729,222.75",$0.00,"-$1,729,222.75","$6,401,665.68","$14,620,508.02","$14,635,506.58",Leveraged Equities,2007-01-30,0.95%,N/A,$0.27,2019-12-24,$0.03,2.03%,0.00,-2.57,29,83.09%,35%,15%,1099,$12.94,$14.91,$13.51,$13.80,43.48,B-,C+,B-,A-,B,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
IEFN,iShares Evolved U.S. Financials ETF,Equity,"$5,320,039.00",0.49%,721,$26.60,-0.56%,No,No,3.31%,0.62%,19.74%,N/A,N/A,$0.00,$0.00,$0.00,$0.00,"$1,175,552.50","$1,175,552.50",Financials Equities,2018-03-21,0.18%,N/A,$0.55,2019-12-16,$0.15,2.03%,15.14,1.20,278,31.36%,39%,20%,1099,$25.80,$27.03,$26.59,$26.62,54.50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.13,26.43%,21.39%,16.25,2.47%,0.50%
BATT,Amplify Advanced Battery Metals and Materials ETF,Equity,"$5,303,750.00",-3.46%,"9,262",$10.59,-3.29%,No,No,1.64%,-6.28%,-12.97%,N/A,N/A,"$556,860.00",$0.00,$0.00,"$556,860.00","$6,614,061.50","$6,614,061.50",Materials,2018-06-06,0.72%,N/A,$0.35,2019-12-30,$0.35,3.28%,13.40,1.10,40,36.80%,39%,20%,1099,$10.22,$12.09,$10.55,$10.68,44.60,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.11,26.47%,21.16%,631.22,2.40%,2.78%
SCID,Global X Scientific Beta Europe ETF,Equity,"$5,213,678.00",-0.38%,"1,483",$25.91,-0.99%,No,No,1.49%,0.19%,13.92%,29.69%,N/A,$0.00,$0.00,$0.00,"-$1,199,425.50","-$12,232,045.50","$197,706.00",Hedge Fund,2015-05-12,0.38%,N/A,$0.74,2019-12-30,$0.20,2.83%,15.98,0.70,480,6.74%,35%,15%,1099,$25.54,$26.43,$25.86,$25.97,52.04,N/A,N/A,A-,N/A,N/A,C+,A,7.82,49.27%,94.70%,190.54,9.40%,9.08%
SDP,ProShares Ultra Short Utilities,Equity,"$5,070,030.00",-10.53%,"7,798",$13.08,0.54%,Yes,2x,0.79%,-11.43%,-36.60%,-58.54%,-72.90%,"$299,590.50",$0.00,"$299,590.50","$2,569,288.00","-$325,723.00","$6,130,527.00",Leveraged Equities,2007-01-30,0.95%,N/A,$0.13,2019-12-24,$0.01,0.98%,0.00,-0.33,48,55.79%,35%,15%,1099,$12.31,$14.70,$12.99,$13.12,30.82,B,C+,B-,B,A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
CNBS,Amplify Seymour Cannabis ETF,Equity,"$4,917,400.00",-7.35%,"8,579",$12.32,-2.22%,No,No,-2.46%,-2.35%,N/A,N/A,N/A,"$662,245.00",$0.00,"$662,245.00","$6,141,525.00","$6,141,525.00","$6,141,525.00",Small Cap Blend Equities,2019-07-23,0.75%,N/A,$0.08,2019-12-30,$0.08,0.61%,0.00,-5.69,31,58.99%,39%,20%,1099,$12.01,$14.67,$12.24,$12.40,39.01,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RORE,Hartford Multifactor REIT ETF,Real Estate,"$4,900,742.00",-0.06%,"12,697",$16.29,-0.73%,No,No,1.08%,1.24%,8.89%,21.32%,N/A,"-$3,259,426.00",$0.00,"-$3,259,426.00","-$25,273,078.00","-$1,919,756.00","-$460,553.00",Real Estate,2016-10-03,0.45%,N/A,$0.78,2019-12-20,$0.19,4.73%,26.10,0.51,55,23.23%,20%,39%,1099,$16.07,$16.63,$16.26,$16.36,50.82,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.94,7.06%,2.70%,93.84,2.05%,6.02%
