Symbol,ETF Name,Asset Class,Total Assets ,YTD,Avg Volume,Previous Closing Price,1-Day Change,Inverse,Leveraged,1 Week,4 Week,1 year,3 year,5 year,YTD FF,1 Week FF,4 Week FF,1 Year FF,3 Year FF,5 Year FF,ETFdb.com Category,Inception,ER,Commission Free,Annual Dividend Rate,Dividend Date,Dividend,Annual Dividend Yield %,P/E Ratio,Beta,# of Holdings,% In Top 10,ST Cap Gain Rate,LT Cap Gain Rate,Tax Form,Lower Bollinger,Upper Bollinger,Support 1,Resistance 1,RSI,Overall Rating,Liquidity Rating,Expenses Rating,Returns Rating,Volatility Rating,Dividend Rating,Concentration Rating,ESG Score,ESG Score Peer Percentile (%),ESG Score Global Percentile (%),Carbon Intensity (Tons of CO2e / $M Sales),SRI Exclusion Criteria (%),Sustainable Impact Solutions (%)
LMLB,ETRACS Monthly Pay 2xLeveraged Wells Fargo MLP Ex-Energy ETN Series B,Equity,"$5,302,900.00",-78.93%,969,$5.49,23.09%,No,2x,-37.92%,-78.54%,N/A,N/A,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,Leveraged Equities,2019-10-24,1.65%,N/A,$0.08,2020-02-11,$0.08,1.40%,0.00,2.57,N/A,N/A,39%,20%,1099,$3.42,$28.07,$4.59,$5.97,19.07,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PASS,Direxion Daily Consumer Discretionary Bear 3X Shares,Equity,"$5,266,050.00",98.18%,"30,166",$26.57,-11.08%,Yes,3x,6.33%,133.70%,34.71%,N/A,N/A,"$1,632,968.50","$833,817.00","$1,632,968.50","$2,499,312.00","$1,339,715.50","$1,339,715.50",Leveraged Equities,2018-11-29,1.08%,N/A,$0.38,2019-12-23,$0.02,1.30%,0.00,-2.88,64,73.36%,39%,20%,1099,$7.95,$30.78,$22.38,$32.88,62.35,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BNKU,MicroSectors U.S. Big Banks Index 3x Leveraged ETN,Equity,"$5,208,249.00",-86.88%,"2,081",$10.39,-6.48%,No,3x,-19.67%,-86.03%,N/A,N/A,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,Leveraged Equities,2019-04-02,0.95%,N/A,$0.00,N/A,N/A,0.00%,0.00,5.47,9,90.20%,39%,20%,1099,-$3.41,$71.29,N/A,N/A,24.70,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BDCY,ETRACS 2xMonthly Leveraged Wells Fargo Diversified BDC Index ETN Series B,Equity,"$5,065,400.00",-80.20%,"2,169",$5.07,27.39%,No,2x,-55.21%,-81.43%,N/A,N/A,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,Leveraged Equities,2019-10-24,1.65%,N/A,$1.19,2020-01-10,$1.19,23.46%,0.00,1.37,N/A,N/A,39%,20%,1099,$4.17,$31.81,$4.19,$5.60,16.93,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MJO,Indxx MicroSectors Cannabis 2X Leveraged ETN,Equity,"$4,826,597.00",-52.89%,"2,198",$24.29,7.15%,No,2x,-2.49%,-54.87%,N/A,N/A,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,Leveraged Equities,2019-12-13,0.95%,N/A,$0.00,N/A,N/A,0.00%,0.00,9.13,23,77.61%,39%,20%,1099,$18.14,$55.80,$22.33,$25.58,31.50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
IFRA,iShares U.S. Infrastructure ETF,Equity,"$4,765,777.00",-33.72%,"3,239",$19.00,2.76%,No,No,-3.90%,-34.54%,-26.49%,N/A,N/A,$0.00,$0.00,$0.00,"$1,280,169.50","$3,779,125.50","$3,779,125.50",All Cap Equities,2018-04-03,0.40%,N/A,$0.48,2019-12-16,$0.15,2.60%,17.41,1.06,146,11.18%,39%,20%,1099,$17.08,$30.58,$18.26,$19.37,30.12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.24,38.54%,44.05%,1104.51,17.25%,4.97%
EBIZ,Global X E-commerce ETF,Equity,"$4,760,064.00",-25.72%,"4,646",$13.67,3.17%,No,No,-6.15%,-30.48%,-21.15%,N/A,N/A,"$26,091.00",$0.00,$0.00,"$4,453,423.50","$4,453,423.50","$4,453,423.50",Global Equities,2018-11-27,0.50%,N/A,$0.03,2019-12-30,$0.03,0.25%,39.45,1.42,40,51.95%,39%,20%,1099,$12.93,$20.24,$13.55,$13.76,31.23,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.36,0.00%,25.62%,15.27,3.79%,0.15%
IEIH,iShares Evolved U.S. Innovative Healthcare ETF,Equity,"$4,751,732.00",-14.96%,"2,679",$23.77,0.04%,No,No,-0.21%,-16.93%,-6.59%,N/A,N/A,$0.00,$0.00,$0.00,$0.00,"$1,161,300.00","$1,161,300.00",Health & Biotech Equities,2018-03-21,0.18%,N/A,$0.88,2019-12-16,$0.58,3.67%,24.87,1.00,230,58.05%,39%,20%,1099,$22.91,$29.51,N/A,N/A,37.71,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.74,40.75%,34.51%,23.63,0.02%,26.62%
IEME,iShares Evolved U.S. Media and Entertainment ETF,Equity,"$4,700,137.00",-31.58%,"7,516",$18.85,5.90%,No,No,-4.80%,-32.51%,-25.02%,N/A,N/A,$0.00,$0.00,$0.00,"$1,361,073.00","$2,566,930.50","$2,566,930.50",All Cap Equities,2018-03-21,0.18%,N/A,$1.25,2019-12-16,$1.06,6.94%,20.63,0.96,89,50.43%,39%,20%,1099,$17.23,$28.63,$18.11,$19.35,31.26,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.85,4.82%,7.30%,21.59,1.02%,0.44%
FLM,First Trust ISE Global Engineering and Construction ETF,Equity,"$4,668,840.00",-38.55%,"3,366",$31.23,1.33%,No,No,-10.48%,-37.63%,-37.10%,-37.11%,-24.65%,"-$2,494,412.50",$0.00,"-$2,494,412.50","-$5,036,529.50","-$7,423,149.50","-$7,650,136.96",Building & Construction ,2008-10-13,0.70%,N/A,$0.94,2019-12-13,$0.17,3.03%,11.59,1.02,63,30.26%,35%,15%,1099,$29.22,$53.17,$30.57,$31.57,22.41,B+,B+,B,B+,A+,B+,A+,5.77,57.29%,57.39%,53.44,12.80%,7.68%
FTRI,First Trust Indxx Global Natural Resources Income ETF,Equity,"$4,518,058.00",-38.83%,"3,077",$7.63,4.95%,No,No,-3.69%,-37.85%,-35.36%,-22.03%,-42.23%,$0.00,$0.00,$0.00,"-$1,172,503.00","-$2,956,371.50","-$4,299,236.50",Commodity Producers Equities,2010-03-11,0.70%,N/A,$0.78,2019-12-13,$0.21,10.41%,10.42,1.16,51,59.69%,39%,20%,1099,$6.74,$13.05,$7.44,$7.73,30.35,N/A,N/A,C+,N/A,N/A,N/A,N/A,3.68,22.06%,15.79%,664.34,14.19%,9.19%
BUG,Global X Cybersecurity ETF,Equity,"$4,469,196.00",-23.02%,"12,013",$12.81,6.84%,No,No,0.03%,-29.53%,N/A,N/A,N/A,"$4,430,899.00",$0.00,$0.00,"$4,430,899.00","$4,430,899.00","$4,430,899.00",Technology Equities,2019-10-28,0.50%,N/A,$0.04,2019-12-30,$0.04,0.33%,57.01,1.63,30,61.22%,39%,20%,1099,$11.44,$18.41,N/A,N/A,32.12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.25,17.00%,23.79%,12.4,0.00%,0.08%
UGE,ProShares Ultra Consumer Goods,Equity,"$4,457,300.00",-44.30%,"2,105",$29.68,-0.93%,No,2x,-9.16%,-49.28%,-26.88%,-31.10%,-1.12%,$0.00,$0.00,$0.00,"-$75,538.50","-$6,062,949.00","-$15,874,634.12",Leveraged Equities,2007-01-30,0.95%,N/A,$0.46,2019-12-24,$0.11,1.53%,22.84,1.51,105,63.97%,35%,15%,1099,$26.71,$61.09,N/A,N/A,31.07,A-,C+,B,B+,A-,N/A,N/A,5.76,64.58%,57.08%,55.03,10.10%,14.32%
SDP,ProShares Ultra Short Utilities,Equity,"$4,445,731.00",28.65%,"15,319",$18.81,10.00%,Yes,2x,-2.25%,51.00%,-0.67%,-33.39%,-62.22%,"-$1,813,869.00","-$1,000,386.00","-$2,113,459.50","-$13,577.50","-$2,439,182.50","$1,368,067.50",Leveraged Equities,2007-01-30,0.95%,N/A,$0.13,2019-12-24,$0.01,0.60%,0.00,-0.33,48,57.56%,35%,15%,1099,$10.86,$19.61,$18.08,$19.25,60.38,B,C+,B-,B,A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ROKT,SPDR S&P Kensho Final Frontiers ETF,Equity,"$4,264,727.00",-34.45%,"5,806",$23.70,3.36%,No,No,-9.44%,-38.53%,-20.98%,N/A,N/A,"$1,528,690.40",$0.00,$0.00,"$2,953,641.80","$2,953,641.80","$2,953,641.80",Industrials Equities,2018-10-22,0.45%,N/A,$0.27,2019-12-23,$0.05,1.15%,21.73,1.02,27,54.57%,39%,20%,1099,$21.89,$41.05,N/A,N/A,27.79,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.75,65.68%,56.79%,43.83,58.37%,1.22%
PILL,Direxion Daily Pharmaceutical & Medical Bull 3X Shares,Equity,"$4,186,108.00",-69.37%,"37,523",$7.74,3.06%,No,3x,-19.79%,-70.15%,-69.19%,N/A,N/A,"-$2,688,004.00","$1,299,582.00","$2,809.50","$4,375,847.00","$7,562,609.12","$6,108,344.62",Leveraged Equities,2017-11-15,0.99%,N/A,$0.09,2019-09-24,$0.01,1.34%,23.83,3.34,40,44.97%,39%,20%,1099,$5.24,$26.97,$7.04,$8.12,27.84,N/A,C,B+,N/A,N/A,N/A,N/A,4.68,32.29%,33.52%,32.76,0.00%,6.79%
PXJ,Invesco Dynamic Oil & Gas Services ETF,Equity,"$4,118,426.00",-68.13%,"28,411",$1.78,11.95%,No,No,-7.21%,-60.32%,-75.47%,-84.07%,-88.04%,"-$221,157.50",$0.00,$0.00,"-$1,880,056.00","-$13,271,621.50","-$11,742,715.00",Energy Equities,2005-10-26,0.63%,N/A,$0.04,2019-12-23,$0.02,2.25%,-41.31,1.77,26,59.54%,35%,15%,1099,$1.13,$4.75,N/A,N/A,22.37,C+,B-,C+,A,B,C+,C+,2.84,3.55%,7.25%,235.87,0.00%,0.02%
MRRL,ETRACS Monthly Pay 2xLeveraged Mortgage REIT ETN,Real Estate,"$4,089,582.00",-95.45%,"705,287",$0.65,-2.99%,No,2x,-88.23%,-95.91%,-94.91%,-94.50%,N/A,"$121,687,992.37","-$23,913,692.00","-$16,009,361.13","$226,784,251.37","$314,619,895.37","$306,848,445.37",Leveraged Real Estate,2015-10-08,0.40%,N/A,$1.23,2020-02-11,$0.03,189.29%,0.00,1.23,25,70.41%,39%,20%,1099,$0.55,$19.61,N/A,N/A,14.03,N/A,N/A,B+,N/A,N/A,B,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HAIL,SPDR S&P Smart Mobility ETF,Equity,"$3,921,614.00",-37.78%,"3,077",$18.74,7.58%,No,No,-11.80%,-43.76%,-31.74%,N/A,N/A,"-$951,229.60",$0.00,$0.00,"-$1,245,011.30","-$1,245,011.30","-$1,245,011.30",Global Equities,2017-12-26,0.45%,N/A,$0.35,2019-12-23,$0.18,2.00%,13.82,1.68,63,33.45%,39%,20%,1099,$16.79,$34.48,$18.49,$18.87,28.20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.93,23.81%,37.76%,119.68,4.21%,16.37%
LMLP,ETRACS Monthly Pay 2xLeveraged Wells Fargo MLP Ex-Energy ETN,Equity,"$3,894,232.00",-83.34%,"25,224",$2.96,136.80%,No,2x,-50.05%,-83.05%,-78.73%,-71.44%,-79.76%,"-$3,278,797.50","-$1,514,237.50","-$1,514,237.50","-$8,594,046.00","-$4,573,498.00","$4,783,051.00",Leveraged Equities,2014-06-25,0.85%,N/A,$1.03,2020-02-11,$0.05,34.77%,0.00,2.41,13,77.63%,35%,15%,1099,$1.52,$19.64,$1.43,$4.04,22.98,A-,B+,A,C,B+,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
CHIH,Global X MSCI China Health Care ETF,Equity,"$3,858,111.00",-10.16%,"5,982",$15.86,0.89%,No,No,-5.13%,-18.82%,-7.09%,N/A,N/A,"$1,925,734.00",$0.00,"$954,821.50","$2,735,836.00","$2,735,836.00","$2,735,836.00",China Equities,2018-12-07,0.65%,N/A,$0.14,2019-12-30,$0.11,0.84%,24.71,-2.85,80,54.52%,39%,20%,1099,$15.54,$21.12,$15.24,$16.44,36.91,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.51,21.13%,13.63%,48.65,0.00%,17.28%
TPOR,Direxion Daily Transportation Bull 3X Shares,Equity,"$3,835,914.00",-78.48%,"35,121",$5.94,10.41%,No,3x,-16.57%,-79.02%,-75.98%,N/A,N/A,"$6,248,283.50","$2,561,994.00","$7,683,115.50","$4,941,853.50","$6,527,220.00","$6,527,220.00",Leveraged Equities,2017-05-03,0.98%,N/A,$0.26,2019-12-23,$0.05,4.68%,18.35,3.81,21,78.20%,39%,20%,1099,$1.64,$27.08,$5.11,$6.67,27.05,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
CHIS,Global X MSCI Consumer Staples ETF,Equity,"$3,782,446.00",-11.08%,"7,298",$19.34,3.81%,No,No,-3.30%,-10.43%,10.67%,N/A,N/A,"$1,119,910.50",$0.00,$0.00,"$2,178,697.00","$2,178,697.00","$2,178,697.00",China Equities,2018-12-07,0.65%,N/A,$0.74,2019-12-30,$0.60,3.74%,25.42,2.04,48,62.37%,39%,20%,1099,$18.72,$23.12,N/A,N/A,42.86,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.62,4.00%,0.12%,141.24,35.70%,7.12%
NEED,Direxion Daily Consumer Staples Bull 3X Shares,Equity,"$3,694,741.00",-46.24%,"15,831",$18.50,-11.86%,No,3x,3.93%,-49.50%,-17.54%,N/A,N/A,"$1,755,020.50",$0.00,$0.00,"$3,234,923.00","$3,234,923.00","$3,234,923.00",Leveraged Equities,2018-11-29,0.97%,N/A,$1.13,2019-12-23,$0.10,5.59%,25.61,2.20,34,76.71%,39%,20%,1099,$16.01,$38.37,N/A,N/A,36.95,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SIJ,ProShares Ultra Short Industrials,Equity,"$3,631,167.00",81.37%,"13,768",$19.86,0.40%,Yes,2x,8.31%,94.95%,38.17%,-13.92%,-50.22%,"$586,171.50","$330,176.50","$330,176.50","-$694,688.00","$945,219.25","$2,205,718.47",Leveraged Equities,2007-01-30,0.95%,N/A,$0.16,2019-12-24,$0.03,0.84%,0.00,-2.22,205,30.80%,35%,15%,1099,$8.42,$20.74,$18.68,$21.25,68.54,B,C+,A-,A-,A-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
FTXD,First Trust Nasdaq Retail ETF,Equity,"$3,585,241.00",-27.28%,"7,148",$17.92,2.52%,No,No,-4.46%,-28.07%,-16.82%,-5.26%,N/A,"-$3,685,991.50",$0.00,$0.00,"-$4,827,882.50","$2,373,594.50","$2,386,552.00",Large Cap Blend Equities,2016-09-21,0.60%,N/A,$0.29,2019-12-13,$0.07,1.63%,18.97,0.88,48,62.64%,39%,20%,1099,$16.49,$26.86,$17.57,$18.19,30.13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.83,48.72%,36.07%,27.93,0.26%,1.03%
MORL,ETRACS Monthly Pay 2xLeveraged Mortgage REIT ETN,Real Estate,"$3,370,871.00",-94.82%,"535,306",$0.74,-3.90%,No,2x,-87.35%,-95.33%,-94.63%,-92.87%,-90.91%,"-$157,218,066.00","-$16,053,276.00","-$44,940,286.00","-$171,470,418.59","$28,116,264.06","$96,296,158.06",Leveraged Real Estate,2012-10-17,0.40%,N/A,$1.23,2020-02-11,$0.03,166.55%,0.00,1.14,25,70.41%,35%,15%,1099,$0.84,$19.76,N/A,N/A,14.70,A+,B,A+,N/A,B+,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SCID,Global X Scientific Beta Europe ETF,Equity,"$3,368,902.00",-35.58%,"1,561",$16.75,1.21%,No,No,-10.20%,-36.00%,-30.40%,-19.71%,N/A,$0.00,$0.00,$0.00,$0.00,"-$12,232,045.50","$197,706.00",Hedge Fund,2015-05-12,0.38%,N/A,$0.74,2019-12-30,$0.20,4.21%,15.98,0.70,480,7.90%,35%,15%,1099,$15.76,$28.06,N/A,N/A,22.76,N/A,N/A,A-,N/A,N/A,C+,A,7.87,61.79%,95.74%,184.97,9.70%,9.94%
IEFN,iShares Evolved U.S. Financials ETF,Equity,"$3,321,590.00",-37.42%,"1,298",$16.56,2.73%,No,No,-6.31%,-38.31%,-26.45%,N/A,N/A,$0.00,$0.00,$0.00,$0.00,"$1,175,552.50","$1,175,552.50",Financials Equities,2018-03-21,0.18%,N/A,$0.55,2019-12-16,$0.15,3.36%,15.14,1.20,278,30.37%,39%,20%,1099,$15.03,$27.73,$15.82,$17.03,30.28,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.11,24.23%,21.34%,16.52,2.51%,0.41%
BATT,Amplify Advanced Battery Metals and Materials ETF,Equity,"$3,198,250.00",-41.04%,"15,589",$6.47,0.00%,No,No,-10.29%,-41.94%,-48.00%,N/A,N/A,"$556,860.00",$0.00,$0.00,"$556,860.00","$6,614,061.50","$6,614,061.50",Materials,2018-06-06,0.72%,N/A,$0.35,2019-12-30,$0.35,4.94%,13.40,1.10,39,42.72%,39%,20%,1099,$6.09,$11.57,N/A,N/A,24.10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.33,29.41%,25.11%,610.68,2.35%,2.85%
RXD,ProShares Ultra Short Health Care,Equity,"$3,173,705.00",36.49%,"6,581",$23.39,1.08%,Yes,2x,1.31%,42.11%,8.21%,-37.43%,-53.35%,"$409,422.00",$0.00,$0.00,"$393,209.75","$1,286,482.75","$1,196,375.33",Leveraged Equities,2007-01-30,0.95%,N/A,$0.30,2019-12-24,$0.05,1.23%,0.00,-1.74,119,48.20%,35%,15%,1099,$15.78,$24.04,N/A,N/A,61.58,B,C+,B-,A-,A-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MLPZ,ETRACS 2xMonthly Leveraged S&P MLP Index ETN,Equity,"$2,989,350.00",-83.39%,"6,292",$4.03,85.71%,No,2x,-32.00%,-80.97%,-86.66%,-89.73%,N/A,"-$3,398,270.00","-$2,000,940.00","-$3,398,270.00","-$1,447,007.00","-$18,657,979.50","-$5,655,226.00",Leveraged Equities,2016-02-09,0.95%,N/A,$4.54,2020-01-10,$1.04,112.73%,0.00,1.88,54,58.15%,39%,20%,1099,$0.04,$23.56,$2.72,$5.28,24.18,N/A,N/A,B-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ZBIO,ProShares UltraPro Short Nasdaq Biotechnology,Equity,"$2,933,887.00",27.71%,"31,097",$11.70,-7.51%,Yes,3x,-20.80%,39.10%,-9.05%,-64.62%,N/A,"-$1,048,297.50","-$1,048,297.50","-$1,048,297.50","-$1,613,134.00","-$347,609.29","$2,905,390.71",Leveraged Equities,2015-06-22,0.95%,N/A,$0.05,2019-12-24,$0.00,0.31%,0.00,-4.66,211,55.00%,35%,15%,1099,$7.12,$14.33,$10.58,$13.25,53.68,N/A,N/A,B+,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RORE,Hartford Multifactor REIT ETF,Real Estate,"$2,917,840.00",-40.63%,"6,637",$9.68,6.37%,No,No,-16.51%,-41.75%,-34.62%,-26.97%,N/A,"-$3,259,426.00",$0.00,$0.00,"-$25,262,102.00","-$1,949,769.00","-$460,553.00",Real Estate,2016-10-03,0.45%,N/A,$0.78,2019-12-20,$0.19,8.51%,26.10,0.51,54,27.01%,20%,39%,1099,$9.31,$18.26,N/A,N/A,27.30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.96,7.51%,3.00%,93.69,2.17%,6.13%
CNBS,Amplify Seymour Cannabis ETF,Equity,"$2,878,280.00",-45.69%,"7,231",$7.22,5.56%,No,No,-2.91%,-43.09%,N/A,N/A,N/A,"$662,245.00",$0.00,$0.00,"$6,141,525.00","$6,141,525.00","$6,141,525.00",Small Cap Blend Equities,2019-07-23,0.75%,N/A,$0.08,2019-12-30,$0.08,1.13%,0.00,-5.69,28,68.89%,39%,20%,1099,$6.06,$13.05,$6.69,$7.56,27.81,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
XTH,SPDR S&P Technology Hardware ETF,Equity,"$2,717,734.00",-34.32%,663,$54.61,5.69%,No,No,-4.37%,-34.30%,-26.03%,-18.36%,N/A,$0.00,$0.00,$0.00,"-$3,770,910.30","-$441,959.80","-$1,272,001.30",Technology Equities,2016-06-27,0.35%,N/A,$0.56,2019-12-23,$0.20,1.07%,17.51,1.48,39,36.59%,39%,20%,1099,$49.89,$85.12,$52.31,$55.76,31.23,N/A,N/A,A-,N/A,N/A,N/A,N/A,5.18,35.69%,42.72%,60.92,2.98%,6.34%
SZK,ProShares Ultra Short Consumer Goods,Equity,"$2,590,156.00",48.21%,"6,524",$16.00,1.59%,Yes,2x,1.42%,63.15%,9.28%,2.96%,-38.16%,"$62,253.50",$0.00,"$581,115.50","$164,718.00","$1,010,600.00","$2,252,600.81",Leveraged Equities,2007-01-30,0.95%,N/A,$0.18,2019-12-24,$0.03,1.13%,0.00,-1.32,105,60.36%,35%,15%,1099,$8.78,$16.66,N/A,N/A,63.53,B,B-,B-,B,A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RETL,Direxion Daily Retail Bull 3X Shares,Equity,"$2,525,963.00",-79.59%,"26,890",$5.78,13.78%,No,3x,-21.63%,-79.31%,-79.44%,-81.88%,-81.60%,"-$7,316,516.50","$315,879.50","-$602,749.50","-$11,821,866.50","-$17,837,535.50","-$33,793,834.00",Leveraged Equities,2010-07-14,0.99%,N/A,$0.26,2019-12-23,$0.01,5.29%,15.89,3.03,88,28.51%,35%,15%,1099,$1.95,$28.31,$4.82,$6.32,25.39,A,B+,A-,B+,B,N/A,N/A,4.24,14.58%,23.59%,23.81,0.99%,0.47%
URNM,North Shore Global Uranium Mining ETF,Equity,"$2,517,043.00",-35.49%,"5,108",$16.87,1.75%,No,No,-6.95%,-31.69%,N/A,N/A,N/A,"$1,168,505.25",$0.00,"$1,168,505.25","$1,168,505.25","$1,168,505.25","$1,168,505.25",Small Cap Blend Equities,2019-12-03,0.85%,N/A,$0.00,N/A,N/A,0.00%,0.00,0.00,25,80.16%,39%,20%,1099,$15.95,$25.81,$15.92,$17.45,28.72,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SBM,ProShares Short Basic Materials,Equity,"$2,459,458.00",42.55%,"1,848",$24.48,-2.47%,Yes,No,0.78%,39.70%,30.74%,19.46%,0.59%,"-$886,433.50",$0.00,$0.00,"$977,295.50","$40,337.50","$4,698,837.50",Inverse Equities,2010-03-16,0.95%,N/A,$0.09,2019-12-24,$0.02,0.34%,0.00,-1.20,46,72.26%,35%,15%,1099,$16.27,$25.93,N/A,N/A,65.63,B-,C,C,A,B,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
TAWK,Direxion Daily Communication Services Index Bull 3X Shares,Equity,"$2,429,101.00",-59.73%,"9,823",$16.25,-23.89%,No,3x,-15.83%,-65.94%,-45.56%,N/A,N/A,"$3,111,196.00","$849,622.00","$849,622.00","$1,634,627.50","$1,634,627.50","$1,634,627.50",Leveraged Equities,2019-01-14,1.10%,N/A,$0.07,2019-09-24,$0.03,0.45%,21.12,3.30,27,73.41%,39%,20%,1099,$12.06,$46.69,N/A,N/A,33.50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
FTXG,First Trust Nasdaq Food & Beverage ETF,Equity,"$2,420,144.00",-26.32%,"4,906",$16.26,1.69%,No,No,-1.26%,-25.85%,-14.89%,-18.78%,N/A,"-$1,089,207.50",$0.00,$0.00,"$966,904.00","-$3,177,844.50","$842,429.50",Consumer Staples Equities,2016-09-21,0.60%,N/A,$0.28,2019-12-13,$0.09,1.74%,22.22,0.58,29,58.99%,39%,20%,1099,$15.39,$22.95,N/A,N/A,32.86,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.61,48.00%,52.53%,116.61,7.53%,14.99%
EUFL,Direxion Daily European Financials Bull 2x Shares,Equity,"$2,303,989.00",-72.52%,862,$8.69,1.52%,No,2x,-30.50%,-71.63%,-69.58%,-74.17%,N/A,$0.00,$0.00,$0.00,"-$1,348,929.00","$6,049,859.50","$5,993,343.50",Leveraged Equities,2016-07-27,1.14%,N/A,$0.93,2019-12-23,$0.18,10.52%,0.00,1.92,2,100.00%,20%,39%,1099,$7.62,$34.01,$8.53,$8.99,15.60,N/A,N/A,A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SCC,ProShares Ultra Short Consumer Services,Equity,"$2,247,524.00",52.64%,"8,869",$19.96,-0.20%,Yes,2x,-0.19%,71.85%,19.84%,-34.68%,-55.74%,"$744,336.00","$744,336.00","$744,336.00","$834,982.00","$849,071.25","-$269,785.85",Leveraged Equities,2007-01-30,0.95%,N/A,$0.35,2019-12-24,$0.04,1.70%,0.00,-1.94,156,52.67%,35%,15%,1099,$10.25,$22.27,$18.40,$22.19,70.03,B-,C+,B-,B+,A-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
WANT,Direxion Daily Consumer Discretionary Bull 3X Shares,Equity,"$2,132,191.00",-69.48%,"11,126",$10.78,8.34%,No,3x,-26.32%,-73.71%,-60.21%,N/A,N/A,$0.00,$0.00,$0.00,"$3,155,697.50","$3,155,697.50","$3,155,697.50",Leveraged Equities,2018-11-29,0.98%,N/A,$0.23,2019-12-23,$0.03,2.36%,24.06,3.20,65,73.10%,39%,20%,1099,$6.53,$41.16,$9.42,$11.72,27.96,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.81,36.46%,35.74%,55.36,19.31%,0.47%
FTAG,First Trust Indxx Global Agriculture ETF,Equity,"$2,067,037.00",-40.31%,"1,191",$14.13,-8.84%,No,No,-23.28%,-36.59%,-40.14%,-38.69%,-68.22%,$0.00,$0.00,$0.00,"-$1,133,002.00","-$1,331,173.50","-$1,894,858.72",Large Cap Blend Equities,2010-03-11,0.70%,N/A,$0.55,2019-12-13,$0.04,3.87%,14.71,1.20,42,63.76%,39%,20%,1099,$14.14,$24.50,$13.98,$14.21,24.36,N/A,N/A,C+,N/A,N/A,N/A,C+,4.83,0.00%,36.09%,453.68,26.89%,1.95%
HELX,Franklin Genomic Advancements ETF,Equity,"$2,029,710.00",N/A,N/A,$20.34,3.25%,No,No,-2.80%,N/A,N/A,N/A,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,Health & Biotech Equities,2020-02-25,0.50%,N/A,$0.00,N/A,N/A,0.00%,N/A,0.00,54,37.15%,N/A,N/A,N/A,N/A,N/A,$20.34,$20.34,"",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
